id_veronacard,trial,itinerary,time_visit,time_distance,time_crowd,time_left,time_input,popular_poi_visited,poi_len,scores,scal_scores,hypervolume,preference_matches,time_process
525738,0,"[71, 58, 63, 49, 42]",290.0,100,90,0.0,8,1,5,"[[array([12.18048022,  8.        ]), array([8.27625503, 5.        ]), array([2.76938439, 6.        ]), array([7.90355009, 7.        ]), array([5.45440218, 6.        ])], [array([13.50094869,  6.        ]), array([3.82983274, 8.        ]), array([7.50117896, 3.        ]), array([10.65803984,  8.        ]), array([2.77314288, 7.5       ])], [array([6.48757414, 3.        ]), array([10.65803984,  8.        ]), array([2.76961293, 6.        ]), array([3.15836288, 8.        ]), array([2.90803206, 5.        ]), array([3.65056913, 7.65      ])], [array([12.18048022,  8.        ]), array([11.40985315,  8.        ]), array([2.76961293, 6.        ]), array([2.35909978, 5.        ]), array([9.83678161, 5.        ])], [array([12.18048022,  8.        ]), array([11.40985315,  8.        ]), array([2.76961293, 6.        ]), array([4.87989468, 7.        ]), array([2.34056454, 4.05      ])], [array([5.54919516, 7.        ]), array([2.77009381, 6.        ]), array([10.65828821,  8.        ]), array([3.52961653, 6.        ]), array([3.2902967, 5.       ]), array([4.00056913, 8.        ]), array([5.62857143, 5.        ])], [array([12.18048022,  8.        ]), array([5.54919516, 7.        ]), array([11.4095864,  8.       ]), array([2.76961293, 6.        ]), array([2.6867274, 5.       ])], [array([3.27565983, 6.        ]), array([4.87989468, 7.        ]), array([11.4095864,  8.       ]), array([3.52961653, 6.        ]), array([9.35288553, 6.        ]), array([2.90727589, 5.        ]), array([0.99343099, 8.        ])], [array([12.18048022,  8.        ]), array([5.54919516, 7.        ]), array([11.4095864,  8.       ]), array([3.52961653, 6.        ]), array([9.15288553, 5.8       ])], [array([12.18048022,  8.        ]), array([3.91395348, 6.        ]), array([11.021045,  8.      ]), array([2.76961293, 6.        ]), array([2.35909978, 5.        ]), array([2.0058831, 8.       ])], [array([12.18048022,  8.        ]), array([5.54919516, 7.        ]), array([11.4095864,  8.       ]), array([14.08813676,  6.        ]), array([0.95321413, 5.        ])], [array([12.18048022,  8.        ]), array([3.91395348, 6.        ]), array([11.021045,  8.      ]), array([6.03823998, 8.        ]), array([3.28971369, 5.        ]), array([5.33686954, 6.        ])], [array([12.18048022,  8.        ]), array([3.91395348, 6.        ]), array([11.021045,  8.      ]), array([3.27314288, 8.        ]), array([9.35239963, 5.        ]), array([0.73655834, 5.        ])], [array([12.18048022,  8.        ]), array([3.27565983, 6.        ]), array([10.65828821,  8.        ]), array([6.03823998, 8.        ]), array([8.27593266, 6.        ])], [array([12.18048022,  8.        ]), array([6.66753634, 8.        ]), array([3.00015166, 6.        ]), array([10.65828821,  8.        ]), array([3.52961653, 6.        ]), array([1.80086835, 7.        ])], [array([12.18048022,  8.        ]), array([3.27408965, 8.        ]), array([11.41043201,  8.        ]), array([3.52961653, 6.        ]), array([3.2902967, 5.       ]), array([3.13011478, 7.3       ])], [array([12.18048022,  8.        ]), array([3.27408965, 8.        ]), array([11.41043201,  8.        ]), array([3.52961653, 6.        ]), array([3.2902967, 5.       ]), array([3.13011478, 7.3       ])], [array([12.18048022,  8.        ]), array([3.27408965, 8.        ]), array([11.41043201,  8.        ]), array([5.54824011, 7.        ]), array([3.29056454, 5.        ]), array([2.48237883, 8.        ])], [array([12.18048022,  8.        ]), array([11.40985315,  8.        ]), array([5.54824011, 7.        ]), array([4.28708336, 8.        ]), array([2.90803206, 5.        ]), array([2.65978425, 5.        ])], [array([12.18048022,  8.        ]), array([3.91395348, 6.        ]), array([11.021045,  8.      ]), array([5.54824011, 7.        ]), array([10.18765432,  5.        ])], [array([11.40985315,  8.        ]), array([2.76961293, 6.        ]), array([3.21469831, 6.        ]), array([9.35288553, 6.        ]), array([2.90727589, 5.        ]), array([3.83011478, 8.        ]), array([3.13630592, 5.        ])], [array([11.40985315,  8.        ]), array([2.76961293, 6.        ]), array([2.35909978, 5.        ]), array([3.83011478, 8.        ]), array([8.78079373, 5.        ]), array([8.6510663, 5.3      ])], [array([8.27625503, 5.        ]), array([2.76938439, 6.        ]), array([10.65828821,  8.        ]), array([5.54824011, 7.        ]), array([4.28708336, 8.        ]), array([2.00803206, 4.1       ])], [array([11.40985315,  8.        ]), array([2.76961293, 6.        ]), array([6.20737305, 3.        ]), array([2.90713938, 5.        ]), array([8.7808494, 6.       ]), array([2.50058482, 8.        ])], [array([11.40985315,  8.        ]), array([5.54824011, 7.        ]), array([3.29056454, 5.        ]), array([3.83011478, 8.        ]), array([8.78079373, 5.        ]), array([9.3510663, 6.       ]), array([0.95263811, 6.        ])], [array([11.40985315,  8.        ]), array([14.5,  5. ]), array([6.43591997, 7.        ]), array([6.0381372, 8.       ]), array([3.82987878, 8.        ]), array([5.25327433, 6.        ])], [array([11.40985315,  8.        ]), array([2.76961293, 6.        ]), array([2.35909978, 5.        ]), array([4.39083067, 6.        ]), array([4.86997963, 8.        ]), array([9.35301459, 6.        ]), array([5.68945707, 5.        ])], [array([11.40985315,  8.        ]), array([5.54824011, 7.        ]), array([3.29056454, 5.        ]), array([3.83011478, 8.        ]), array([5.54545455, 5.        ]), array([1.65461742, 6.        ])], [array([13.50094869,  6.        ]), array([2.57147545, 6.        ]), array([10.65828821,  8.        ]), array([6.03823998, 8.        ]), array([3.82987878, 8.        ]), array([2.32341787, 6.        ])], [array([11.40985315,  8.        ]), array([2.76961293, 6.        ]), array([3.15836288, 8.        ]), array([9.35301459, 6.        ]), array([13.19047619,  8.        ]), array([1.55632707, 8.        ])], [array([11.40985315,  8.        ]), array([2.76961293, 6.        ]), array([4.87989468, 7.        ]), array([10.0055165,  5.       ]), array([9.3510663, 6.       ]), array([4.10302384, 8.        ])], [array([5.54919516, 7.        ]), array([6.0381372, 8.       ]), array([3.6002195, 8.       ]), array([15.72727273,  5.        ]), array([3.02270128, 6.        ]), array([3.15836288, 8.        ]), array([2.90803206, 5.        ]), array([3.11235147, 6.        ])], [array([11.40985315,  8.        ]), array([6.03823998, 8.        ]), array([8.27593266, 6.        ]), array([3.27289468, 8.        ]), array([3.79034198, 5.        ]), array([8.78069759, 5.        ]), array([1.8287314, 8.       ])], [array([3.83078061, 8.        ]), array([5.95667435, 7.        ]), array([11.4095864,  8.       ]), array([3.27314288, 8.        ]), array([8.78163393, 6.        ]), array([2.90727589, 5.        ]), array([2.05137257, 5.        ])], [array([11.40985315,  8.        ]), array([3.27314288, 8.        ]), array([3.79034198, 5.        ]), array([8.7808494, 6.       ]), array([4.2862991, 8.       ]), array([8.78079373, 5.        ]), array([4.3682522, 8.       ])], [array([11.40985315,  8.        ]), array([5.54824011, 7.        ]), array([3.29056454, 5.        ]), array([3.83011478, 8.        ]), array([9.35301459, 6.        ]), array([8.78071411, 5.        ]), array([2.14339513, 6.        ])], [array([13.50094869,  6.        ]), array([5.95594204, 7.        ]), array([11.4095864,  8.       ]), array([3.27314288, 8.        ]), array([4.28680933, 8.        ]), array([2.40803206, 4.5       ])], [array([11.40985315,  8.        ]), array([3.27314288, 8.        ]), array([4.39296287, 6.        ]), array([3.2902967, 5.       ]), array([3.83011478, 8.        ]), array([9.35301459, 6.        ]), array([8.4102263, 5.       ])], [array([3.91395348, 6.        ]), array([6.42943978, 7.        ]), array([8.78162475, 6.        ]), array([5.54545455, 5.        ]), array([2.25559682, 8.        ]), array([4.28680933, 8.        ]), array([2.20803206, 4.3       ])], [array([5.54919516, 7.        ]), array([5.00357181, 6.        ]), array([11.021045,  8.      ]), array([7.82637431, 6.        ]), array([4.2862991, 8.       ]), array([2.90803206, 5.        ]), array([2.65978425, 5.        ])], [array([5.54919516, 7.        ]), array([11.4095864,  8.       ]), array([3.27314288, 8.        ]), array([4.28680933, 8.        ]), array([9.35301459, 6.        ]), array([2.90727589, 5.        ]), array([4.04083067, 5.65      ])], [array([13.50094869,  6.        ]), array([2.57147545, 6.        ]), array([10.65828821,  8.        ]), array([3.27314288, 8.        ]), array([4.28680933, 8.        ]), array([2.58154312, 5.        ])], [array([11.40985315,  8.        ]), array([3.46173625, 8.        ]), array([9.35301459, 6.        ]), array([3.27289468, 8.        ]), array([7.1300143, 3.       ]), array([3.56315773, 5.65      ])], [array([11.40985315,  8.        ]), array([2.76961293, 6.        ]), array([7.42304068, 6.        ]), array([4.2862991, 8.       ]), array([12.80085764,  5.3       ])], [array([11.40985315,  8.        ]), array([3.27314288, 8.        ]), array([8.78163393, 6.        ]), array([4.2862991, 8.       ]), array([8.78079373, 5.        ]), array([3.28966839, 5.        ]), array([4.02109959, 6.        ])], [array([11.40985315,  8.        ]), array([3.27314288, 8.        ]), array([8.78163393, 6.        ]), array([7.91282559, 3.        ]), array([3.8299345, 8.       ]), array([1.90803206, 4.        ])], [array([11.40985315,  8.        ]), array([3.27314288, 8.        ]), array([3.79034198, 5.        ]), array([3.83011478, 8.        ]), array([9.35301459, 6.        ]), array([13.20034096,  5.7       ])], [array([13.50094869,  6.        ]), array([10.94601255,  8.        ]), array([11.40985315,  8.        ]), array([2.52314288, 7.25      ])], [array([13.50094869,  6.        ]), array([3.60006317, 8.        ]), array([11.41043201,  8.        ]), array([6.03823998, 8.        ]), array([3.82987878, 8.        ]), array([2.90803206, 5.        ]), array([1.56858677, 6.        ])], [array([13.50094869,  6.        ]), array([3.60006317, 8.        ]), array([11.41043201,  8.        ]), array([6.03823998, 8.        ]), array([8.27593266, 6.        ]), array([1.82915625, 8.        ])], [array([13.50094869,  6.        ]), array([3.60006317, 8.        ]), array([11.41043201,  8.        ]), array([3.46173625, 8.        ]), array([9.35301459, 6.        ]), array([2.26183761, 5.        ])], [array([13.50094869,  6.        ]), array([3.82983274, 8.        ]), array([5.00131337, 6.        ]), array([5.51744818, 8.        ]), array([8.27593266, 6.        ]), array([3.27289468, 8.        ]), array([3.79034198, 5.        ]), array([2.20020978, 5.        ])], [array([13.50094869,  6.        ]), array([3.60006317, 8.        ]), array([4.28680933, 8.        ]), array([5.00131337, 6.        ]), array([3.2902967, 5.       ]), array([6.03793319, 8.        ]), array([8.27593266, 6.        ]), array([3.79281889, 5.        ])], [array([13.50094869,  6.        ]), array([3.60006317, 8.        ]), array([4.39296287, 6.        ]), array([11.021045,  8.      ]), array([14.4,  4.9])], [array([11.40985315,  8.        ]), array([3.27314288, 8.        ]), array([4.39296287, 6.        ]), array([3.2902967, 5.       ]), array([3.83011478, 8.        ]), array([15.08695652,  5.        ]), array([4.05520662, 8.        ])], [array([11.40985315,  8.        ]), array([2.76961293, 6.        ]), array([2.35909978, 5.        ]), array([5.95632482, 7.        ]), array([4.28708336, 8.        ]), array([9.35301459, 6.        ]), array([2.93359049, 6.        ])], [array([11.40985315,  8.        ]), array([3.27314288, 8.        ]), array([6.03822556, 8.        ]), array([3.28971369, 5.        ]), array([3.83011478, 8.        ]), array([9.35301459, 6.        ]), array([4.24739978, 6.        ])], [array([11.40985315,  8.        ]), array([3.27314288, 8.        ]), array([6.03822556, 8.        ]), array([11.73971908,  8.        ]), array([3.83078061, 8.        ]), array([2.35141703, 5.        ])], [array([13.50094869,  6.        ]), array([5.95594204, 7.        ]), array([8.78162475, 6.        ]), array([8.78071411, 5.        ]), array([4.28587426, 8.        ]), array([2.90803206, 5.        ]), array([3.64708076, 8.        ])], [array([13.50094869,  6.        ]), array([5.95594204, 7.        ]), array([11.4095864,  8.       ]), array([7.82637431, 6.        ]), array([4.46919182, 5.        ])], [array([13.50094869,  6.        ]), array([8.78051451, 5.        ]), array([11.40862285,  8.        ]), array([6.03823998, 8.        ]), array([7.5566971, 6.       ])], [array([13.50094869,  6.        ]), array([5.95594204, 7.        ]), array([8.78162475, 6.        ]), array([8.78071411, 5.        ]), array([7.12887364, 3.        ]), array([0.740888, 8.      ])], [array([13.50094869,  6.        ]), array([5.51730292, 8.        ]), array([3.6002195, 8.       ]), array([8.78163393, 6.        ]), array([8.78071411, 5.        ]), array([4.28587426, 8.        ]), array([2.75803206, 4.85      ])], [array([13.50094869,  6.        ]), array([5.95594204, 7.        ]), array([11.4095864,  8.       ]), array([7.82637431, 6.        ]), array([4.46919182, 5.        ])], [array([12.18048022,  8.        ]), array([5.54919516, 7.        ]), array([11.4095864,  8.       ]), array([7.82637431, 6.        ]), array([3.92058482, 8.        ])], [array([13.50094869,  6.        ]), array([5.95594204, 7.        ]), array([11.4095864,  8.       ]), array([7.82637431, 6.        ]), array([2.51453078, 3.        ])], [array([13.50094869,  6.        ]), array([5.95594204, 7.        ]), array([11.4095864,  8.       ]), array([7.82637431, 6.        ]), array([4.46919182, 5.        ])], [array([13.50094869,  6.        ]), array([5.95594204, 7.        ]), array([11.4095864,  8.       ]), array([7.82637431, 6.        ]), array([4.46919182, 5.        ])], [array([13.50094869,  6.        ]), array([5.95594204, 7.        ]), array([11.4095864,  8.       ]), array([3.27314288, 8.        ]), array([8.13163393, 5.35      ])], [array([13.50094869,  6.        ]), array([5.95594204, 7.        ]), array([11.4095864,  8.       ]), array([7.82637431, 6.        ]), array([4.46919182, 5.        ])], [array([13.50094869,  6.        ]), array([5.95594204, 7.        ]), array([11.4095864,  8.       ]), array([7.82637431, 6.        ]), array([4.46919182, 5.        ])], [array([13.50094869,  6.        ]), array([5.95594204, 7.        ]), array([11.4095864,  8.       ]), array([7.82637431, 6.        ]), array([4.22421343, 8.        ])], [array([13.50094869,  6.        ]), array([5.95594204, 7.        ]), array([8.78162475, 6.        ]), array([8.78071411, 5.        ]), array([3.28966839, 5.        ]), array([3.83011478, 8.        ]), array([4.65131337, 5.65      ])], [array([13.50094869,  6.        ]), array([5.95594204, 7.        ]), array([8.78162475, 6.        ]), array([8.78071411, 5.        ]), array([2.76938439, 6.        ]), array([2.85836288, 7.7       ])], [array([11.40985315,  8.        ]), array([5.54824011, 7.        ]), array([8.78162475, 6.        ]), array([8.78071411, 5.        ]), array([4.28587426, 8.        ]), array([2.10803206, 4.2       ])], [array([13.50094869,  6.        ]), array([5.95594204, 7.        ]), array([11.4095864,  8.       ]), array([3.27314288, 8.        ]), array([8.13163393, 5.35      ])], [array([3.91395348, 6.        ]), array([6.42943978, 7.        ]), array([11.4095864,  8.       ]), array([7.82637431, 6.        ]), array([8.78071411, 5.        ]), array([3.63587426, 7.35      ])], [array([13.50094869,  6.        ]), array([5.95594204, 7.        ]), array([11.4095864,  8.       ]), array([7.82637431, 6.        ]), array([4.75517241, 8.        ])], [array([13.50094869,  6.        ]), array([5.95594204, 7.        ]), array([8.78162475, 6.        ]), array([8.78071411, 5.        ]), array([4.28587426, 8.        ]), array([2.90803206, 5.        ]), array([4.18624385, 8.        ])], [array([13.50094869,  6.        ]), array([5.95594204, 7.        ]), array([11.4095864,  8.       ]), array([7.82637431, 6.        ]), array([4.46919182, 5.        ])], [array([13.50094869,  6.        ]), array([3.60006317, 8.        ]), array([11.41043201,  8.        ]), array([7.82637431, 6.        ]), array([7.67391051, 5.        ])], [array([13.50094869,  6.        ]), array([3.60006317, 8.        ]), array([11.41043201,  8.        ]), array([7.82637431, 6.        ]), array([7.67391051, 5.        ])], [array([13.50094869,  6.        ]), array([3.60006317, 8.        ]), array([11.41043201,  8.        ]), array([7.82637431, 6.        ]), array([7.67391051, 5.        ])], [array([13.50094869,  6.        ]), array([3.60006317, 8.        ]), array([11.41043201,  8.        ]), array([7.82637431, 6.        ]), array([7.67391051, 5.        ])], [array([13.50094869,  6.        ]), array([3.60006317, 8.        ]), array([11.41043201,  8.        ]), array([7.82637431, 6.        ]), array([7.67391051, 5.        ])], [array([13.50094869,  6.        ]), array([3.60006317, 8.        ]), array([11.41043201,  8.        ]), array([7.82637431, 6.        ]), array([7.67391051, 5.        ])], [array([13.5,  8. ]), array([4.86486486, 8.        ]), array([11.02132085,  8.        ]), array([7.82637431, 6.        ]), array([8.68071411, 4.9       ])], [array([13.50094869,  6.        ]), array([5.95594204, 7.        ]), array([11.4095864,  8.       ]), array([7.82637431, 6.        ]), array([4.46919182, 5.        ])], [array([12.18048022,  8.        ]), array([5.54919516, 7.        ]), array([11.4095864,  8.       ]), array([7.82637431, 6.        ]), array([3.92058482, 8.        ])], [array([12.18048022,  8.        ]), array([5.54919516, 7.        ]), array([4.28708336, 8.        ]), array([11.02132085,  8.        ]), array([6.60969912, 6.        ])], [array([12.18048022,  8.        ]), array([5.54919516, 7.        ]), array([11.4095864,  8.       ]), array([7.82637431, 6.        ]), array([2.42029915, 5.        ])], [array([12.18048022,  8.        ]), array([5.54919516, 7.        ]), array([11.4095864,  8.       ]), array([7.82637431, 6.        ]), array([3.92058482, 8.        ])], [array([12.18048022,  8.        ]), array([5.54919516, 7.        ]), array([11.4095864,  8.       ]), array([7.82637431, 6.        ]), array([3.92058482, 8.        ])], [array([12.18048022,  8.        ]), array([11.40985315,  8.        ]), array([6.03823998, 8.        ]), array([8.27593266, 6.        ]), array([5.68945707, 5.        ])], [array([12.18048022,  8.        ]), array([5.54919516, 7.        ]), array([11.4095864,  8.       ]), array([7.82637431, 6.        ]), array([3.92058482, 8.        ])], [array([12.18048022,  8.        ]), array([5.54919516, 7.        ]), array([8.78162475, 6.        ]), array([8.78071411, 5.        ]), array([4.28587426, 8.        ]), array([2.90803206, 5.        ]), array([0.80056913, 8.        ])], [array([13.50094869,  6.        ]), array([5.51730292, 8.        ]), array([8.27593266, 6.        ]), array([8.78071411, 5.        ]), array([15.72727273,  5.        ]), array([2.52194662, 6.        ])], [array([13.50094869,  6.        ]), array([5.95594204, 7.        ]), array([11.4095864,  8.       ]), array([7.82637431, 6.        ]), array([2.15727589, 4.25      ])], [array([3.27565983, 6.        ]), array([4.87989468, 7.        ]), array([11.4095864,  8.       ]), array([7.82637431, 6.        ]), array([8.78071411, 5.        ]), array([1.3001947, 5.       ])], [array([6.48757414, 3.        ]), array([5.19241842, 7.        ]), array([11.4095864,  8.       ]), array([7.82637431, 6.        ]), array([4.29847192, 5.        ])]]","[-43.53768551741475, -89.52494812011719, -107.96993774414062, -89.72494812011719, -89.30494812011719, -125.53492736816405, -88.9249481201172, -126.59823576220107, -88.6049481201172, -107.48577487380985, -89.21238663165319, -106.62993774414062, -107.54285098916108, -88.12494812011718, -106.40878372256257, -106.20485094406966, -106.20485094406966, -106.09479063784143, -106.62993774414062, -88.9249481201172, -125.93492736816407, -108.10993774414064, -107.78993774414063, -109.18895384180843, -126.22271149109201, -106.22993774414061, -125.93492736816407, -107.69653427926964, -106.22993774414061, -106.71985775511439, -107.02993774414064, -143.0042662541113, -125.39268570065974, -124.83040862778182, -124.43040862778184, -125.53492736816406, -106.5254190037584, -125.23040862778186, -126.52093626242936, -125.53492736816405, -124.57040862778186, -106.7254190037584, -107.66556792773775, -89.2049481201172, -125.23040862778186, -108.32541900375841, -108.23613149401118, -71.38014693954942, -126.35803265804648, -107.92055443712005, -108.45797804429849, -145.08037719099246, -144.25594183788502, -90.0789843887338, -126.26207131983004, -126.42159212231596, -125.42112111803462, -106.77895594678913, -128.31323993841787, -89.72494812011718, -89.3249481201172, -120.60652231861322, -143.47195342018244, -97.3758194550979, -97.14903178278519, -98.54861607979879, -97.3758194550979, -97.3758194550979, -97.9102930484686, -97.3758194550979, -97.3758194550979, -97.52280649079616, -142.53259302752375, -121.95173094503387, -121.0526267990753, -97.9102930484686, -120.40366445977538, -97.20423109831611, -142.76716084680314, -97.3758194550979, -96.86600818952904, -96.86600818952904, -96.86600818952904, -96.86600818952904, -97.56823597273215, -102.54637928327904, -121.16746569449137, -122.80620422336332, -124.17169763086216, -124.9147629498302, -125.07186903245739, -124.17169763086216, -124.17169763086216, -122.54705232786972, -124.17169763086216, -182.21290843907505, -145.84964558023805, -124.19335377847304, -155.96066178785273, -127.57477506931924]","[400.66083076437616, 401.7370674760391, 347.6430178402395, 427.4314068937378, 402.2397047932993, 427.3610895296117, 414.8074178391168, 437.56545245533806, 475.072861971358, 428.05631295111317, 493.22101559163366, 495.43223191357043, 470.6810146526895, 473.18282405795964, 473.50900838947746, 457.6290954005021, 457.6290954005021, 478.4419198751502, 473.68304249133286, 472.57462130914803, 433.4023261417916, 414.2886213004615, 391.9257326233227, 378.89491934017383, 487.26298347942827, 522.2281656415176, 467.2458913322828, 379.42291330620833, 460.43080573752434, 502.13121304506046, 470.0518715016558, 495.4375077471241, 503.70193033168346, 465.70877877623207, 515.6202185721884, 496.80406856451737, 473.9586622904134, 497.00258884831896, 394.1824290829398, 462.63048067451155, 489.0255451013363, 434.8325991597629, 420.4771856055979, 418.5490121832749, 496.6080542940193, 404.3946970052792, 493.5302440737925, 429.4053181624082, 515.6986474192993, 514.9939648931305, 489.38688381275756, 518.3611760040419, 539.0554238175197, 474.52237423093493, 513.4676498601746, 467.5397310224952, 503.34467449348176, 493.3771320913122, 511.0148391282378, 453.60226905073523, 490.3933960736481, 430.38231278373917, 512.3521460351711, 453.60226905073523, 481.66026530008304, 430.890580206581, 453.60226905073523, 453.60226905073523, 456.90587000512625, 453.60226905073523, 453.60226905073523, 470.56006057990146, 503.54043830266863, 442.6102595667189, 452.07923058033236, 456.90587000512625, 464.0438673675043, 475.86965045456884, 516.4064700550698, 453.60226905073523, 460.44090943612844, 460.44090943612844, 460.44090943612844, 460.44090943612844, 460.44090943612844, 460.44090943612844, 506.1697790015349, 453.60226905073523, 481.66026530008304, 471.7091937009136, 453.39651115746557, 481.66026530008304, 481.66026530008304, 492.319394265493, 481.66026530008304, 496.6862136414807, 517.1195607539937, 434.30090065397474, 415.3975509808662, 363.96579831058114]",6,3296.502143
