id_veronacard,itinerary,reward,best_reward,time_visit,time_distance,time_crowd,time_left,time_input,popular_poi_visited,poi_len,scores,preference_matches,time_process
525738,"[301, 58, 201, 75, 54, 52]",40.82220471312624,53.69148135227605,325.0,45,110,0.0,8,0,6,"[38.321816136934906, 40.00155459034194, 37.615369668314344, 42.141551798235504, 38.477845471775304, 44.696802993050206, 42.187869081150154, 29.213337026040083, 33.447670352387085, 28.441557795326563, 28.596560613622646, 29.936694597766184, 29.384656265138922, 32.56252382968867, 32.36392127662763, 30.402472384261916, 37.8854209097909, 36.03860222078077, 41.80906859313511, 29.71680958042083, 34.41082438523098, 33.993181433516426, 33.27666028434819, 39.527143198354764, 34.134649792646485, 35.562393585546346, 36.71657553498091, 36.45165750326397, 34.17908009058805, 41.24607570486696, 41.297890665439965, 34.21570728124157, 26.677940151725387, 35.4843478644453, 35.1410714421305, 35.43007458462307, 35.4843478644453, 45.11248026031885, 39.20436971098414, 44.02424173398444, 44.655686562768025, 43.60358230166035, 37.695528570868646, 37.695528570868646, 40.702035295777016, 29.693970125128633, 30.24842843112688, 53.69148135227605, 37.411203107291406, 36.34801262256957, 33.55373769235315, 33.55373769235315, 37.98020337395712, 37.695528570868646, 47.65166285775089, 47.24426363415411, 48.92628160805663, 45.8557070358826, 53.32136272733467, 48.92628160805663, 47.24426363415411, 37.23294219399956, 37.23294219399956, 34.97357376111279, 48.92628160805663, 48.92628160805663, 37.23294219399956, 37.23294219399956, 39.509248008968335, 45.8557070358826, 43.34065359985962, 48.92628160805663, 45.8557070358826, 51.882803347187064, 37.57293526590345, 33.55373769235315, 51.73249019267197, 47.65166285775089, 52.912411596376515, 44.14008375789535, 51.73249019267197, 51.882803347187064, 51.882803347187064, 48.92628160805663, 51.73249019267197, 36.933468816611814, 51.882803347187064, 45.79813102017038, 53.32136272733467, 42.01689792149325, 41.94004649127176, 45.8557070358826, 51.882803347187064, 45.8557070358826, 45.8557070358826, 45.8557070358826, 40.629550626222354, 45.8557070358826, 53.32136272733467, 45.8557070358826]",33.0,6805.83349
