id_veronacard,itinerary,reward,time_visit,time_distance,time_crowd,time_left,time_input,popular_poi_visited,poi_len,preference_matches
522340,"[59.0, 202.0]",23.438694726311002,135,15,6,0.0,5,1,2,16
522370,"[61.0, 59.0]",13.271378224639886,75,5,5,0.0,2,2,2,16
