id_veronacard,trial,itinerary,time_visit,time_distance,time_crowd,time_left,time_input,popular_poi_visited,poi_len,scores,scal_scores,hypervolume,matches,time_process
522340,10,"[59, 202, 61, 76, 71]",241.0,45,14,0.0,5,3,5,"[[array([10.14636158,  6.        ]), array([7.12887364, 4.        ]), array([12.81,  7.85])], [array([8.89002583, 6.        ]), array([13.19047619,  8.        ]), array([5.31190476, 5.55      ])], [array([5.76190476, 6.        ]), array([2.36036362, 4.        ]), array([5.07962862, 8.        ]), array([6.41482625, 8.        ])], [array([2.90408885, 4.        ]), array([7.50016023, 6.        ]), array([15.00017214,  8.        ]), array([2.59462178, 8.        ])], [array([10.00052793,  8.        ]), array([8.88976937, 6.        ]), array([6.12887364, 3.        ])], [array([8.43755903, 8.        ]), array([5.00357181, 4.        ]), array([14.33692003,  8.        ]), array([13.05680822,  8.        ])], [array([8.43755903, 8.        ]), array([15.0011357,  8.       ]), array([14.5,  6. ]), array([1.41846879, 6.        ])], [array([8.43755903, 8.        ]), array([14.59572783,  8.        ]), array([15.00140245,  8.        ]), array([1.55193076, 8.        ])], [array([8.43755903, 8.        ]), array([14.59572783,  8.        ]), array([15.00140245,  8.        ]), array([1.55193076, 8.        ])], [array([8.43755903, 8.        ]), array([8.89002583, 6.        ]), array([5.07944057, 8.        ]), array([15.47843614,  7.75      ])], [array([8.43755903, 8.        ]), array([15.0011357,  8.       ]), array([3.83020284, 8.        ]), array([6.03822556, 8.        ]), array([4.95058864, 8.        ])], [array([8.43755903, 8.        ]), array([4.39161298, 6.        ]), array([14.33719588,  8.        ]), array([3.37938055, 4.        ]), array([2.04989169, 4.        ])], [array([8.43755903, 8.        ]), array([14.59572783,  8.        ]), array([15.00140245,  8.        ]), array([1.55193076, 8.        ])], [array([8.43755903, 8.        ]), array([4.39161298, 6.        ]), array([14.33719588,  8.        ]), array([12.10049754,  8.        ])], [array([8.43755903, 8.        ]), array([5.00357181, 4.        ]), array([14.33692003,  8.        ]), array([3.83020284, 8.        ]), array([3.43352654, 6.        ])], [array([8.43755903, 8.        ]), array([4.86668315, 8.        ]), array([15.00198131,  8.        ]), array([3.37938055, 4.        ]), array([5.18793319, 7.15      ])], [array([8.43755903, 8.        ]), array([14.59572783,  8.        ]), array([15.00140245,  8.        ]), array([1.55193076, 8.        ])], [array([8.43755903, 8.        ]), array([4.86668315, 8.        ]), array([15.00198131,  8.        ]), array([13.82479661,  8.        ])], [array([8.43755903, 8.        ]), array([14.59572783,  8.        ]), array([15.00140245,  8.        ]), array([2.42474655, 8.        ])], [array([8.43755903, 8.        ]), array([14.0880045,  6.       ]), array([4.39029222, 4.        ]), array([11.71944603,  8.        ])], [array([8.43755903, 8.        ]), array([14.59572783,  8.        ]), array([15.00140245,  8.        ]), array([1.55193076, 8.        ])], [array([8.43755903, 8.        ]), array([14.59572783,  8.        ]), array([15.00140245,  8.        ]), array([1.55193076, 8.        ])], [array([2.90408885, 4.        ]), array([14.59529197,  8.        ]), array([14.05140245,  7.05      ])], [array([14.59572783,  8.        ]), array([3.91395348, 4.        ]), array([14.33692003,  8.        ]), array([1.12708228, 8.        ])], [array([14.59572783,  8.        ]), array([15.00140245,  8.        ]), array([3.37938055, 4.        ]), array([4.36837916, 8.        ])], [array([8.43755903, 8.        ]), array([14.59572783,  8.        ]), array([15.00140245,  8.        ]), array([0.87293204, 4.        ])], [array([8.43755903, 8.        ]), array([14.59572783,  8.        ]), array([15.00140245,  8.        ]), array([2.67372944, 4.        ])], [array([14.59572783,  8.        ]), array([15.00140245,  8.        ]), array([3.83020284, 8.        ]), array([2.59460736, 8.        ])], [array([14.59572783,  8.        ]), array([15.00140245,  8.        ]), array([3.37938055, 4.        ]), array([4.515434, 7.65    ])], [array([14.59572783,  8.        ]), array([15.00140245,  8.        ]), array([1.95360797, 3.05      ])], [array([14.59572783,  8.        ]), array([3.83114961, 8.        ]), array([15.00198131,  8.        ]), array([2.84806099, 4.        ])], [array([14.59572783,  8.        ]), array([12.13043478,  8.        ]), array([4.29131111, 8.        ]), array([2.25673971, 8.        ])], [array([14.59572783,  8.        ]), array([15.00140245,  8.        ]), array([3.52960955, 6.        ]), array([2.16065081, 8.        ])], [array([14.59572783,  8.        ]), array([15.00140245,  8.        ]), array([3.83020284, 8.        ]), array([2.59460736, 8.        ])], [array([8.43755903, 8.        ]), array([4.39161298, 6.        ]), array([14.33719588,  8.        ]), array([3.37938055, 4.        ]), array([4.865434, 8.      ]), array([1.4110523, 4.       ])], [array([8.43755903, 8.        ]), array([4.86668315, 8.        ]), array([15.00198131,  8.        ]), array([3.37938055, 4.        ]), array([5.18793319, 7.15      ])], [array([8.43755903, 8.        ]), array([4.86668315, 8.        ]), array([15.00198131,  8.        ]), array([3.37938055, 4.        ]), array([5.18793319, 7.15      ])], [array([14.59572783,  8.        ]), array([15.00140245,  8.        ]), array([3.83020284, 8.        ]), array([2.59460736, 8.        ])], [array([14.59572783,  8.        ]), array([3.83114961, 8.        ]), array([15.00198131,  8.        ]), array([2.59462178, 8.        ])], [array([8.43755903, 8.        ]), array([4.86668315, 8.        ]), array([8.89003501, 6.        ]), array([5.07944057, 8.        ]), array([9.47633714, 8.        ])], [array([8.43755903, 8.        ]), array([4.86668315, 8.        ]), array([15.00198131,  8.        ]), array([3.37938055, 4.        ]), array([5.18793319, 7.15      ])], [array([8.43755903, 8.        ]), array([4.86668315, 8.        ]), array([15.00198131,  8.        ]), array([9.55039502, 7.55      ])], [array([8.43755903, 8.        ]), array([14.59572783,  8.        ]), array([15.00140245,  8.        ]), array([1.55193076, 8.        ])], [array([5.00357181, 4.        ]), array([14.59529063,  8.        ]), array([15.00140245,  8.        ]), array([2.97938055, 3.6       ])], [array([5.00357181, 4.        ]), array([14.59529063,  8.        ]), array([15.00140245,  8.        ]), array([2.97938055, 3.6       ])], [array([8.43755903, 8.        ]), array([4.39161298, 6.        ]), array([14.33719588,  8.        ]), array([3.37938055, 4.        ]), array([5.63793319, 7.6       ])], [array([7.12990731, 4.        ]), array([3.46163925, 8.        ]), array([13.19047619,  8.        ]), array([3.15057791, 3.75      ])], [array([8.43755903, 8.        ]), array([4.86668315, 8.        ]), array([15.00198131,  8.        ]), array([3.37938055, 4.        ]), array([2.14285714, 6.        ])], [array([8.43755903, 8.        ]), array([14.59572783,  8.        ]), array([15.00140245,  8.        ]), array([0.87293204, 4.        ])], [array([14.59572783,  8.        ]), array([15.00140245,  8.        ]), array([3.37938055, 4.        ]), array([4.36837916, 8.        ])], [array([12.63636364,  8.        ]), array([4.29131111, 8.        ]), array([15.00198131,  8.        ]), array([1.80520476, 4.        ])], [array([14.59572783,  8.        ]), array([15.00140245,  8.        ]), array([3.37938055, 4.        ]), array([4.515434, 7.65    ])], [array([14.59572783,  8.        ]), array([15.00140245,  8.        ]), array([3.37938055, 4.        ]), array([2.40475524, 6.        ])], [array([8.43755903, 8.        ]), array([14.59572783,  8.        ]), array([15.00140245,  8.        ]), array([1.55193076, 8.        ])], [array([8.43755903, 8.        ]), array([14.59572783,  8.        ]), array([15.00140245,  8.        ]), array([2.67372944, 4.        ])], [array([8.43755903, 8.        ]), array([5.00357181, 4.        ]), array([14.33692003,  8.        ]), array([3.37938055, 4.        ]), array([5.38793319, 7.35      ])], [array([8.43755903, 8.        ]), array([14.59572783,  8.        ]), array([15.00140245,  8.        ]), array([2.67372944, 4.        ])], [array([6.0381372, 8.       ]), array([16.0401926,  8.       ]), array([15.00140245,  8.        ]), array([3.32938055, 3.95      ])], [array([8.43755903, 8.        ]), array([14.59572783,  8.        ]), array([15.00140245,  8.        ]), array([2.67372944, 4.        ])], [array([8.43755903, 8.        ]), array([7.12990731, 4.        ]), array([13.72895866,  8.        ]), array([2.42474655, 8.        ])], [array([8.43755903, 8.        ]), array([4.39161298, 6.        ]), array([15.08695652,  6.        ]), array([13.34088232,  8.        ])], [array([8.43755903, 8.        ]), array([6.0381372, 8.       ]), array([15.72843614,  8.        ]), array([3.37938055, 4.        ]), array([3.26337102, 5.35      ])], [array([12.63636364,  8.        ]), array([5.56768609, 8.        ]), array([15.72843614,  8.        ]), array([0.99351906, 8.        ])], [array([6.0381372, 8.       ]), array([16.0401926,  8.       ]), array([15.00140245,  8.        ]), array([2.32146824, 8.        ])], [array([8.43755903, 8.        ]), array([14.59572783,  8.        ]), array([13.50094869,  6.        ]), array([0.95242927, 4.        ])], [array([14.59572783,  8.        ]), array([15.00140245,  8.        ]), array([7.74439011, 6.        ])], [array([15.0011357,  8.       ]), array([3.52960955, 6.        ]), array([5.51751019, 8.        ]), array([3.91313185, 4.        ]), array([3.37898098, 8.        ])], [array([15.0011357,  8.       ]), array([14.59509214,  8.        ]), array([6.66753634, 8.        ]), array([2.67294677, 8.        ])], [array([15.0011357,  8.       ]), array([14.59509214,  8.        ]), array([6.66753634, 8.        ]), array([1.75160669, 6.        ])], [array([4.39161298, 6.        ]), array([14.33719588,  8.        ]), array([14.59509214,  8.        ]), array([4.16658395, 8.        ])], [array([15.0011357,  8.       ]), array([14.59509214,  8.        ]), array([6.66753634, 8.        ]), array([2.67294677, 8.        ])], [array([15.0011357,  8.       ]), array([14.59509214,  8.        ]), array([3.83114961, 8.        ]), array([2.59460736, 8.        ])], [array([15.0011357,  8.       ]), array([14.59509214,  8.        ]), array([6.66753634, 8.        ]), array([1.75160669, 6.        ])], [array([15.0011357,  8.       ]), array([14.59509214,  8.        ]), array([6.66753634, 8.        ]), array([1.75160669, 6.        ])], [array([15.0011357,  8.       ]), array([14.08813676,  6.        ]), array([3.90652295, 4.        ]), array([3.73810532, 6.        ])], [array([15.0011357,  8.       ]), array([14.59509214,  8.        ]), array([6.66753634, 8.        ]), array([1.75160669, 6.        ])], [array([14.59572783,  8.        ]), array([15.00140245,  8.        ]), array([3.83020284, 8.        ]), array([2.59460736, 8.        ])], [array([15.0011357,  8.       ]), array([14.59509214,  8.        ]), array([3.83114961, 8.        ]), array([2.59460736, 8.        ])], [array([15.0011357,  8.       ]), array([14.59509214,  8.        ]), array([6.66753634, 8.        ]), array([2.67294677, 8.        ])], [array([15.0011357,  8.       ]), array([6.42886634, 8.        ]), array([13.69572783,  7.1       ])], [array([15.0011357,  8.       ]), array([14.59509214,  8.        ]), array([6.66753634, 8.        ]), array([2.67294677, 8.        ])], [array([2.90408885, 4.        ]), array([13.72920704,  8.        ]), array([3.83020284, 8.        ]), array([5.03822556, 7.        ])], [array([15.0011357,  8.       ]), array([3.52961653, 4.        ]), array([5.51744818, 8.        ]), array([7.7686747, 8.       ])], [array([15.0011357,  8.       ]), array([14.59509214,  8.        ]), array([6.66753634, 8.        ]), array([2.67296727, 4.        ])], [array([15.0011357,  8.       ]), array([14.59509214,  8.        ]), array([6.66753634, 8.        ]), array([2.67294677, 8.        ])], [array([15.0011357,  8.       ]), array([3.52961653, 4.        ]), array([4.28631689, 8.        ]), array([6.03822556, 8.        ]), array([3.91313502, 6.        ])], [array([15.0011357,  8.       ]), array([3.52961653, 4.        ]), array([4.28631689, 8.        ]), array([4.91111111, 6.        ])], [array([15.0011357,  8.       ]), array([3.83020284, 8.        ]), array([6.03822556, 8.        ]), array([14.26363212,  8.        ])], [array([15.0011357,  8.       ]), array([3.83020284, 8.        ]), array([6.03822556, 8.        ]), array([9.35652174, 8.        ])], [array([15.0011357,  8.       ]), array([7.91237527, 6.        ]), array([11.13888355,  8.        ])], [array([15.0011357,  8.       ]), array([3.52960955, 6.        ]), array([5.51751019, 8.        ]), array([4.28593379, 8.        ]), array([3.05053077, 6.        ])], [array([15.0011357,  8.       ]), array([6.79284382, 4.        ]), array([3.80597071, 7.1       ])], [array([15.0011357,  8.       ]), array([3.52961653, 4.        ]), array([4.28631689, 8.        ]), array([4.39133894, 6.        ]), array([5.51751019, 8.        ])], [array([15.0011357,  8.       ]), array([3.52960955, 6.        ]), array([14.59592467,  8.        ]), array([1.30757666, 4.        ])], [array([2.90408885, 4.        ]), array([7.50016023, 6.        ]), array([15.00017214,  8.        ]), array([2.59462178, 8.        ])], [array([15.0011357,  8.       ]), array([6.79284382, 4.        ]), array([3.80597071, 7.1       ])], [array([15.0011357,  8.       ]), array([3.52961653, 4.        ]), array([5.51744818, 8.        ]), array([3.91313502, 6.        ]), array([2.38614902, 6.        ])], [array([15.0011357,  8.       ]), array([3.83020284, 8.        ]), array([6.03822556, 8.        ]), array([14.26363212,  8.        ])], [array([8.43755903, 8.        ]), array([14.59572783,  8.        ]), array([15.00140245,  8.        ]), array([1.55193076, 8.        ])], [array([8.43755903, 8.        ]), array([14.59572783,  8.        ]), array([15.00140245,  8.        ]), array([1.55193076, 8.        ])]]","[25.19114112858587, 24.25544406888754, 22.170033950954807, 27.199425797042146, 21.81150256198405, 35.700915455317464, 34.81429810860755, 36.55197204184925, 36.55197204184925, 34.63127694426961, 38.954627065309246, 31.55738407268725, 36.55197204184925, 35.560119255372285, 34.62506815437151, 36.18412233688812, 36.55197204184925, 38.0786120591121, 37.075661516839176, 33.58118106801467, 36.55197204184925, 36.55197204184925, 26.55046995898818, 31.58421016528878, 33.606933990687025, 34.54457280667212, 35.62505125000171, 34.41316428790091, 33.555166893319495, 26.55044294746762, 32.96615184472849, 32.76452806049663, 33.17243438396062, 34.41316428790091, 37.29334083774828, 36.18412233688812, 36.18412233688812, 34.41316428790091, 34.41408831477451, 37.250032940918054, 36.18412233688812, 35.33397110747819, 36.55197204184925, 31.987787259704778, 31.987787259704778, 35.15020897240064, 25.65956039943454, 33.89707670802688, 34.54457280667212, 33.606933990687025, 31.440916491826105, 33.555166893319495, 31.62875963791327, 36.55197204184925, 35.62505125000171, 34.46721876457883, 35.62505125000171, 35.42546767928546, 35.62505125000171, 30.232702934648323, 35.954206512325996, 35.44813036270234, 33.755602955833034, 36.440720295780615, 32.89199888979323, 31.204912234157504, 32.404220958004124, 36.16202656479429, 34.80922251661733, 34.494290965936074, 36.16202656479429, 34.41319088095544, 34.80922251661733, 34.80922251661733, 31.640340436520365, 34.80922251661733, 34.41316428790091, 34.41319088095544, 36.16202656479429, 30.31543791648392, 36.16202656479429, 26.101034572165638, 30.290125059609686, 34.56203886566431, 36.16202656479429, 33.26105781556456, 27.036908133879386, 36.27991773350976, 33.33565150330589, 29.23143670500589, 33.23083199007104, 22.999970137408475, 33.2355509447135, 31.06054794781972, 27.199425797042146, 22.999970137408475, 31.008490665566235, 36.27991773350976, 36.55197204184925, 36.55197204184925]","[297.8226344363451, 294.22984948992905, 243.20196850855217, 321.37375410610116, 247.7678024320569, 460.33430367520214, 433.73469756738933, 475.86620069748756, 475.86620069748756, 432.7049550449385, 482.57711775515406, 375.4560863049271, 475.86620069748756, 459.8854283043175, 411.5364622381199, 441.1081068802613, 475.86620069748756, 501.31020098520173, 484.5943586139863, 408.6158399247355, 475.86620069748756, 475.86620069748756, 340.64264494222135, 396.08102218194256, 431.93137765589165, 457.58448530044495, 468.3892697337409, 440.2194047983486, 431.12152413386764, 355.9370230131819, 423.37695344264534, 412.7421343416106, 421.8146873009748, 440.2194047983486, 440.2773899467583, 441.1081068802613, 441.1081068802613, 440.2194047983486, 440.23480524624193, 445.7204789963578, 441.1081068802613, 453.36850736451197, 475.86620069748756, 405.872892673876, 405.872892673876, 424.48089478951425, 290.91642128165347, 408.48137532584167, 457.58448530044495, 431.93137765589165, 402.12778914392044, 431.12152413386764, 403.485627965406, 475.86620069748756, 468.3892697337409, 411.1196800665426, 468.3892697337409, 462.50713677183774, 468.3892697337409, 360.6920863292895, 445.612969543401, 433.0033839816672, 429.26004926388384, 474.0120049296769, 412.0550337109047, 413.9264236764419, 378.6919361289679, 469.3671094132382, 452.6504952242405, 442.12162348038066, 469.3671094132382, 440.21984801592413, 452.6504952242405, 452.6504952242405, 380.0604313046489, 452.6504952242405, 440.2194047983486, 440.21984801592413, 469.3671094132382, 397.1311435617006, 469.3671094132382, 308.36266192651215, 376.0502848814899, 450.67544532866197, 469.3671094132382, 393.73956077453136, 321.34111389709597, 471.3319622251627, 422.2608583884315, 380.6991945500624, 392.6869192022388, 275.6027533707488, 392.35803841346166, 400.0529400387995, 321.37375410610116, 275.6027533707488, 360.7578102299869, 471.3319622251627, 475.86620069748756, 475.86620069748756]",40,2239.954359
522370,28,"[61, 59, 54]",104.0,10,6,0.0,2,2,3,"[[array([15.22727273,  5.5       ])], [array([4.39296287, 4.        ]), array([1.91392405, 6.        ])], [array([14.14584489,  7.55      ])], [array([2.90393572, 4.        ]), array([4.72138703, 8.        ])], [array([14.14584489,  7.55      ])], [array([9.47543449, 6.        ]), array([7.6414873, 8.       ])], [array([8.89003501, 6.        ]), array([2.48235043, 4.        ])], [array([5.01190476, 5.25      ])], [array([15.22727273,  5.5       ])], [array([5.6250495, 8.       ]), array([5.02175597, 4.        ])], [array([15.22727273,  5.5       ])], [array([14.14584489,  7.55      ])], [array([12.44047619,  7.25      ])], [array([14.14584489,  7.55      ])], [array([14.14584489,  7.55      ])], [array([14.14584489,  7.55      ])], [array([14.14584489,  7.55      ])], [array([14.14584489,  7.55      ])], [array([10.53845925,  8.        ]), array([0.89659976, 6.        ])], [array([14.14584489,  7.55      ])], [array([5.01190476, 5.25      ])], [array([14.14584489,  7.55      ])], [array([14.14584489,  7.55      ])], [array([14.14584489,  7.55      ])], [array([14.14584489,  7.55      ])], [array([4.39133894, 6.        ]), array([5.00131337, 4.        ]), array([3.0792014, 3.7      ])], [array([4.39133894, 6.        ]), array([6.98355062, 8.        ]), array([2.14642895, 4.        ])], [array([5.6250495, 8.       ]), array([4.39296287, 4.        ]), array([2.8792014, 3.5      ])], [array([5.6250495, 8.       ]), array([7.64632872, 8.        ]), array([4.8092861, 4.       ])], [array([5.6250495, 8.       ]), array([7.64632872, 8.        ]), array([3.29279764, 6.        ])], [array([5.6250495, 8.       ]), array([7.64632872, 8.        ]), array([3.29279764, 6.        ])], [array([5.6250495, 8.       ]), array([4.39133894, 6.        ]), array([4.45131337, 3.45      ])], [array([5.6250495, 8.       ]), array([7.64632872, 8.        ]), array([3.29279764, 6.        ])], [array([5.6250495, 8.       ]), array([7.64632872, 8.        ]), array([3.29279764, 6.        ])], [array([5.6250495, 8.       ]), array([7.64632872, 8.        ]), array([4.8092861, 4.       ])], [array([5.6250495, 8.       ]), array([7.64632872, 8.        ]), array([3.29279764, 6.        ])], [array([5.6250495, 8.       ]), array([4.39296287, 4.        ]), array([4.45511477, 5.45      ])], [array([5.6250495, 8.       ]), array([4.39296287, 4.        ]), array([4.45511477, 5.45      ])], [array([5.6250495, 8.       ]), array([11.13834495,  8.        ])], [array([5.6250495, 8.       ]), array([7.64632872, 8.        ]), array([3.29279764, 6.        ])], [array([5.6250495, 8.       ]), array([7.64632872, 8.        ]), array([4.8092861, 4.       ])], [array([5.6250495, 8.       ]), array([5.02175597, 4.        ])], [array([5.6250495, 8.       ]), array([7.64632872, 8.        ]), array([3.29279764, 6.        ])], [array([5.6250495, 8.       ]), array([11.13834495,  8.        ])], [array([5.6250495, 8.       ]), array([7.64632872, 8.        ]), array([3.29694508, 6.        ])], [array([5.6250495, 8.       ]), array([1.60393572, 2.7       ])], [array([5.6250495, 8.       ]), array([7.64632872, 8.        ]), array([3.29279764, 6.        ])], [array([5.6250495, 8.       ]), array([10.20352302,  8.        ])], [array([5.6250495, 8.       ]), array([7.64632872, 8.        ]), array([4.8092861, 4.       ])], [array([10.53845925,  8.        ]), array([0.89659976, 6.        ])], [array([5.6250495, 8.       ]), array([10.20352302,  8.        ])], [array([6.03822556, 8.        ]), array([6.53290541, 7.55      ])], [array([5.6250495, 8.       ]), array([10.20352302,  8.        ])], [array([5.6250495, 8.       ]), array([10.20352302,  8.        ])], [array([5.6250495, 8.       ]), array([10.20352302,  8.        ])], [array([5.6250495, 8.       ]), array([10.20352302,  8.        ])], [array([3.90871319, 4.        ]), array([10.20259974,  8.        ])], [array([5.6250495, 8.       ]), array([7.64632872, 8.        ]), array([3.29279764, 6.        ])], [array([5.6250495, 8.       ]), array([10.20352302,  8.        ])], [array([5.6250495, 8.       ]), array([7.64632872, 8.        ]), array([4.8092861, 4.       ])], [array([3.90871319, 4.        ]), array([10.20259974,  8.        ])], [array([5.6250495, 8.       ]), array([7.64632872, 8.        ]), array([4.8092861, 4.       ])], [array([5.6250495, 8.       ]), array([7.64632872, 8.        ]), array([3.29279764, 6.        ])], [array([5.6250495, 8.       ]), array([7.64632872, 8.        ]), array([3.29279764, 6.        ])], [array([5.6250495, 8.       ]), array([7.64632872, 8.        ]), array([4.8092861, 4.       ])], [array([5.6250495, 8.       ]), array([10.20352302,  8.        ])], [array([5.6250495, 8.       ]), array([7.64632872, 8.        ]), array([3.29279764, 6.        ])], [array([5.6250495, 8.       ]), array([10.20352302,  8.        ])], [array([5.6250495, 8.       ]), array([7.64632872, 8.        ]), array([4.8092861, 4.       ])], [array([5.6250495, 8.       ]), array([4.39133894, 6.        ]), array([4.45131337, 3.45      ])], [array([5.6250495, 8.       ]), array([10.20352302,  8.        ])], [array([5.6250495, 8.       ]), array([10.20352302,  8.        ])], [array([5.6250495, 8.       ]), array([10.20352302,  8.        ])], [array([5.6250495, 8.       ]), array([10.20352302,  8.        ])], [array([5.6250495, 8.       ]), array([10.20352302,  8.        ])], [array([5.6250495, 8.       ]), array([7.64632872, 8.        ]), array([3.29279764, 6.        ])], [array([5.6250495, 8.       ]), array([7.64632872, 8.        ]), array([3.023948, 4.      ])], [array([5.6250495, 8.       ]), array([10.20352302,  8.        ])], [array([5.6250495, 8.       ]), array([7.64632872, 8.        ]), array([3.29279764, 6.        ])], [array([5.6250495, 8.       ]), array([7.64632872, 8.        ]), array([4.8092861, 4.       ])], [array([5.6250495, 8.       ]), array([7.64632872, 8.        ]), array([3.29279764, 6.        ])], [array([5.6250495, 8.       ]), array([7.64632872, 8.        ]), array([4.8092861, 4.       ])], [array([5.6250495, 8.       ]), array([10.20352302,  8.        ])], [array([5.6250495, 8.       ]), array([10.20352302,  8.        ])], [array([5.6250495, 8.       ]), array([11.13834495,  8.        ])], [array([5.6250495, 8.       ]), array([10.20352302,  8.        ])], [array([13.83695652,  7.75      ])], [array([14.40198131,  7.4       ])], [array([5.6250495, 8.       ]), array([11.13834495,  8.        ])], [array([5.6250495, 8.       ]), array([7.64632872, 8.        ]), array([4.8092861, 4.       ])], [array([5.6250495, 8.       ]), array([7.64632872, 8.        ]), array([3.29279764, 6.        ])], [array([5.6250495, 8.       ]), array([7.64632872, 8.        ]), array([3.29279764, 6.        ])], [array([5.6250495, 8.       ]), array([7.64632872, 8.        ]), array([3.29279764, 6.        ])], [array([5.6250495, 8.       ]), array([7.64632872, 8.        ]), array([3.29279764, 6.        ])], [array([5.6250495, 8.       ]), array([7.64632872, 8.        ]), array([4.8092861, 4.       ])], [array([5.6250495, 8.       ]), array([10.20352302,  8.        ])], [array([5.6250495, 8.       ]), array([10.20352302,  8.        ])], [array([5.6250495, 8.       ]), array([7.64632872, 8.        ]), array([3.29279764, 6.        ])], [array([5.6250495, 8.       ]), array([10.20352302,  8.        ])], [array([5.6250495, 8.       ]), array([7.64632872, 8.        ]), array([4.8092861, 4.       ])]]","[11.336363636363636, 7.784132153083204, 11.507506934047564, 9.375193648631322, 11.507506934047564, 15.870153073304785, 10.823431264786429, 5.107142857142857, 11.336363636363636, 11.188083282935906, 11.336363636363636, 11.507506934047564, 10.364285714285714, 11.507506934047564, 11.507506934047564, 11.507506934047564, 11.507506934047564, 11.507506934047564, 12.461035406587023, 11.507506934047564, 5.107142857142857, 11.507506934047564, 11.507506934047564, 11.507506934047564, 11.507506934047564, 12.963112226310646, 15.312791110453759, 13.938328261951238, 18.84839859322585, 18.73850552174386, 18.73850552174386, 15.660621087411092, 18.73850552174386, 18.73850552174386, 18.84839859322585, 18.73850552174386, 15.663876284223281, 15.663876284223281, 16.458036667724002, 18.73850552174386, 18.84839859322585, 11.188083282935906, 18.73850552174386, 16.458036667724002, 18.740993980533478, 8.61739112951145, 18.73850552174386, 15.897143513828556, 18.84839859322585, 12.461035406587023, 15.897143513828556, 13.762678581556335, 15.897143513828556, 15.897143513828556, 15.897143513828556, 15.897143513828556, 13.266787757859758, 18.73850552174386, 15.897143513828556, 18.84839859322585, 13.266787757859758, 18.84839859322585, 18.73850552174386, 18.73850552174386, 18.84839859322585, 15.897143513828556, 18.73850552174386, 15.897143513828556, 18.84839859322585, 15.660621087411092, 15.897143513828556, 15.897143513828556, 15.897143513828556, 15.897143513828556, 15.897143513828556, 18.73850552174386, 17.777195734310038, 15.897143513828556, 18.73850552174386, 18.84839859322585, 18.73850552174386, 18.84839859322585, 15.897143513828556, 15.897143513828556, 16.458036667724002, 15.897143513828556, 11.402173913043478, 11.601188785731706, 16.458036667724002, 18.84839859322585, 18.73850552174386, 18.73850552174386, 18.73850552174386, 18.73850552174386, 18.84839859322585, 15.897143513828556, 15.897143513828556, 18.73850552174386, 15.897143513828556, 18.84839859322585]","[129.20454545454544, 69.66916963209786, 154.19281870025708, 96.63748461493978, 154.19281870025708, 188.21834890906064, 114.01438266680739, 50.83630952380952, 129.20454545454544, 118.3810308305198, 129.20454545454544, 154.19281870025708, 133.57440476190476, 154.19281870025708, 154.19281870025708, 154.19281870025708, 154.19281870025708, 154.19281870025708, 148.55739058359288, 154.19281870025708, 50.83630952380952, 154.19281870025708, 154.19281870025708, 154.19281870025708, 154.19281870025708, 122.09003972999484, 165.84479146961988, 141.44387992144505, 213.56949883081802, 215.05616340586457, 215.05616340586457, 162.54086440882992, 215.05616340586457, 215.05616340586457, 213.56949883081802, 215.05616340586457, 162.6988772583124, 162.6988772583124, 207.63394446206667, 215.05616340586457, 213.56949883081802, 118.3810308305198, 215.05616340586457, 207.63394446206667, 215.0893428563928, 93.18899286604434, 215.05616340586457, 198.28572523047592, 213.56949883081802, 148.55739058359288, 198.28572523047592, 161.87150225880575, 198.28572523047592, 198.28572523047592, 198.28572523047592, 198.28572523047592, 157.47827652480896, 215.05616340586457, 198.28572523047592, 213.56949883081802, 157.47827652480896, 213.56949883081802, 215.05616340586457, 215.05616340586457, 213.56949883081802, 198.28572523047592, 215.05616340586457, 198.28572523047592, 213.56949883081802, 162.54086440882992, 198.28572523047592, 198.28572523047592, 198.28572523047592, 198.28572523047592, 198.28572523047592, 215.05616340586457, 202.85747024165988, 198.28572523047592, 215.05616340586457, 213.56949883081802, 215.05616340586457, 213.56949883081802, 198.28572523047592, 198.28572523047592, 207.63394446206667, 198.28572523047592, 154.41032608695653, 154.17862430979676, 207.63394446206667, 213.56949883081802, 215.05616340586457, 215.05616340586457, 215.05616340586457, 215.05616340586457, 213.56949883081802, 198.28572523047592, 198.28572523047592, 215.05616340586457, 198.28572523047592, 213.56949883081802]",20,1205.539227
