id_veronacard,itinerary,reward,best_reward,time_visit,time_distance,time_crowd,time_left,time_input,popular_poi_visited,poi_len,scores,preference_matches,time_process
525738,"[75, 63, 202, 300, 52]",33.68250029979407,33.68250029979407,280.0,115,85,0.0,8,0,5,[33.68250029979407],33.0,74.25502
