id_veronacard,itinerary,reward,best_reward,time_visit,time_distance,time_crowd,time_left,time_input,popular_poi_visited,poi_len,scores,preference_matches,time_process
525738,"[76, 301, 58, 201, 300]",47.020220970860535,58.47447956722236,360,50,58,12.0,8,0,5,"[36.55059653277346, 31.583344551734463, 35.96388719063129, 47.63439324073877, 46.41017519495781, 39.58191007606701, 42.379693869651135, 40.898704113274704, 34.48106799342088, 46.98306557869051, 48.368489408304434, 45.58373914618717, 46.40813403190431, 40.56006335230549, 39.55716992190311, 34.817745178626595, 39.96170024164203, 38.67655167871676, 44.911482170194596, 49.151568388737864, 42.760467978851345, 37.69528620194223, 45.299761570867176, 48.30502314345101, 43.322456311710646, 45.26866773050358, 35.95345390873908, 37.12332442393502, 41.32684261663623, 49.41631726851024, 45.77472678766443, 43.510708772504465, 37.76627020256373, 42.25239473173533, 39.64422020112957, 43.16873350961722, 50.34348459360119, 43.72829539101069, 56.0112129140828, 44.66397365963594, 34.708491501817555, 34.708491501817555, 48.668938840660346, 53.317762403335564, 49.43331160076784, 36.248914582582195, 32.654310339228914, 47.71493284307691, 46.10008604220006, 45.42062363080298, 56.947509269734105, 56.0112129140828, 46.348433612681866, 55.008399672166554, 55.47111682676104, 55.24773077057381, 55.460740311482674, 56.94432734440085, 53.09439923099046, 46.46776861090923, 55.21695016009437, 50.480059080176034, 56.0112129140828, 40.99162775567321, 54.464884964496605, 51.22906560436584, 46.88222256092837, 41.96485845118953, 54.18786600382491, 49.77077536340967, 52.547137885198325, 47.62921488160461, 55.21695016009437, 56.592558210148674, 56.57356755709316, 50.04981493001402, 46.62152160496923, 52.58031075126981, 48.63105374280241, 58.13448649531847, 49.22348468364211, 46.091419265888554, 55.67121984217891, 50.002892951032045, 40.820468951476705, 52.81695016009437, 46.46776861090923, 50.480059080176034, 47.534839809425705, 49.17114339123406, 50.08883140974186, 58.47447956722236, 46.71562198138338, 58.47447956722236, 58.18252247958654, 51.44777843040275, 55.21695016009437, 41.52220143056303, 42.05502769371446, 56.0112129140828]",32.0,6556.420956
